Transaction_ID,Order_ID,Revenue,Profit,Discount
T04271,O04271,7520,3365.67,0.11
T04272,O04272,9612,1912.68,0.12
T04273,O04273,4055,1460.35,0.01
T04274,O04274,5891,1919.08,0.1
T04275,O04275,9308,2752.32,0.01
T04276,O04276,747,156.34,0.03
T04277,O04277,1235,393.51,0.04
T04278,O04278,4533,1432.22,0.18
T04279,O04279,6401,1100.93,0.0
T04280,O04280,8471,1965.78,0.14
T04281,O04281,6950,2768.66,0.1
T04282,O04282,7652,1560.49,0.09
T04283,O04283,535,134.34,0.09
T04284,O04284,7758,2612.57,0.09
T04285,O04285,9895,3503.47,0.04
T04286,O04286,7393,2931.2,0.15
T04287,O04287,1374,330.44,0.1
T04288,O04288,6744,2078.96,0.13
T04289,O04289,4501,950.31,0.11
T04290,O04290,8768,1399.76,0.19
T04291,O04291,4843,767.05,0.17
T04292,O04292,6410,2474.25,0.18
T04293,O04293,791,327.4,0.16
T04294,O04294,8279,2085.63,0.09
T04295,O04295,837,333.62,0.17
T04296,O04296,2553,477.32,0.17
T04297,O04297,2947,975.73,0.19
T04298,O04298,8257,2926.09,0.09
T04299,O04299,1285,202.37,0.01
T04300,O04300,5357,1686.87,0.04
T04301,O04301,8037,3379.8,0.14
T04302,O04302,9134,1921.92,0.0
T04303,O04303,6573,2672.24,0.06
T04304,O04304,1831,658.9,0.12
T04305,O04305,8889,1626.81,0.19
T04306,O04306,4421,810.66,0.17
T04307,O04307,8177,3367.49,0.13
T04308,O04308,4352,1145.47,0.03
T04309,O04309,9853,3493.89,0.01
T04310,O04310,2957,1147.18,0.03
T04311,O04311,7462,3322.93,0.1
T04312,O04312,3238,1386.96,0.18
T04313,O04313,6463,2843.02,0.04
T04314,O04314,5717,1296.9,0.1
T04315,O04315,3611,659.73,0.09
T04316,O04316,9159,2636.86,0.11
T04317,O04317,5172,1572.8,0.07
T04318,O04318,8242,2658.99,0.11
T04319,O04319,3830,925.6,0.11
T04320,O04320,8316,1588.37,0.1
T04321,O04321,1569,345.88,0.17
T04322,O04322,7656,2106.64,0.19
T04323,O04323,8061,2879.43,0.12
T04324,O04324,7187,1686.27,0.06
T04325,O04325,7934,2214.95,0.14
T04326,O04326,4768,1662.12,0.19
T04327,O04327,7169,3127.24,0.08
T04328,O04328,7196,1675.95,0.04
T04329,O04329,1628,581.2,0.2
T04330,O04330,5086,2246.38,0.03
T04331,O04331,7480,2419.82,0.06
T04332,O04332,2091,722.46,0.08
T04333,O04333,4633,1800.22,0.07
T04334,O04334,6087,2664.85,0.14
T04335,O04335,1904,486.68,0.14
T04336,O04336,4532,1973.65,0.1
T04337,O04337,4133,827.44,0.15
T04338,O04338,9120,2209.77,0.15
T04339,O04339,2942,488.7,0.18
T04340,O04340,6534,1083.33,0.14
T04341,O04341,3567,1491.75,0.11
T04342,O04342,2288,478.02,0.14
T04343,O04343,9391,1902.45,0.09
T04344,O04344,1437,381.69,0.02
T04345,O04345,3305,1268.46,0.02
T04346,O04346,7590,2218.98,0.11
T04347,O04347,6110,1989.78,0.07
T04348,O04348,4460,1201.78,0.04
T04349,O04349,1319,335.05,0.11
T04350,O04350,9700,2617.82,0.02
T04351,O04351,7484,1419.53,0.04
T04352,O04352,2449,1020.98,0.01
T04353,O04353,8955,2510.76,0.1
T04354,O04354,8426,3716.8,0.16
T04355,O04355,619,150.12,0.11
T04356,O04356,9993,3686.13,0.06
T04357,O04357,8131,1641.47,0.13
T04358,O04358,9278,1864.24,0.02
T04359,O04359,9902,3683.86,0.11
T04360,O04360,9520,3302.67,0.18
T04361,O04361,7758,1857.8,0.19
T04362,O04362,5809,2515.5,0.01
T04363,O04363,2025,580.45,0.11
T04364,O04364,1907,610.61,0.17
T04365,O04365,3270,719.41,0.12
T04366,O04366,2270,664.73,0.18
T04367,O04367,1379,222.89,0.15
T04368,O04368,9422,1435.09,0.07
T04369,O04369,4380,1421.0,0.16
T04370,O04370,4161,1112.33,0.03
T04371,O04371,4737,1209.87,0.2
T04372,O04372,9442,2438.18,0.12
T04373,O04373,1072,292.41,0.11
T04374,O04374,9998,3292.55,0.12
T04375,O04375,8632,3603.34,0.06
T04376,O04376,836,241.68,0.11
T04377,O04377,6174,2295.36,0.0
T04378,O04378,4541,1277.02,0.1
T04379,O04379,7165,3133.78,0.13
T04380,O04380,1892,738.55,0.13
T04381,O04381,4434,1258.64,0.1
T04382,O04382,3901,1156.97,0.16
T04383,O04383,5181,1970.04,0.09
T04384,O04384,2888,1011.49,0.05
T04385,O04385,5946,2537.56,0.05
T04386,O04386,9971,2667.82,0.18
T04387,O04387,2992,637.75,0.04
T04388,O04388,5638,946.07,0.01
T04389,O04389,9997,2595.47,0.12
T04390,O04390,5620,2234.06,0.13
T04391,O04391,5270,2286.42,0.01
T04392,O04392,7580,1822.74,0.07
T04393,O04393,6751,2204.27,0.19
T04394,O04394,9322,2919.2,0.08
T04395,O04395,4140,1021.13,0.0
T04396,O04396,5744,1252.58,0.11
T04397,O04397,7225,1286.61,0.13
T04398,O04398,6261,2586.93,0.04
T04399,O04399,1797,291.32,0.02
T04400,O04400,5082,1108.16,0.1
T04401,O04401,2572,1004.72,0.17
T04402,O04402,6230,2198.53,0.04
T04403,O04403,3040,1021.22,0.13
T04404,O04404,7904,2061.99,0.15
T04405,O04405,1528,532.03,0.17
T04406,O04406,5588,1999.58,0.17
T04407,O04407,2279,682.09,0.12
T04408,O04408,5301,2291.36,0.07
T04409,O04409,4197,1214.8,0.16
T04410,O04410,2669,560.89,0.16
T04411,O04411,549,196.12,0.15
T04412,O04412,7332,1827.41,0.12
T04413,O04413,8205,3354.51,0.13
T04414,O04414,2892,612.6,0.07
T04415,O04415,6076,1182.44,0.13
T04416,O04416,8626,3786.1,0.12
T04417,O04417,9112,1518.63,0.07
T04418,O04418,8264,1441.85,0.05
T04419,O04419,1901,526.65,0.05
T04420,O04420,8417,2546.18,0.13
T04421,O04421,5260,1893.04,0.07
T04422,O04422,9065,3102.78,0.08
T04423,O04423,1622,323.51,0.0
T04424,O04424,5843,2465.36,0.13
T04425,O04425,6797,1744.26,0.08
T04426,O04426,8385,1412.32,0.14
T04427,O04427,9364,2495.52,0.09
T04428,O04428,1526,559.13,0.13
T04429,O04429,6645,1193.01,0.19
T04430,O04430,7407,1721.25,0.06
T04431,O04431,8490,2796.8,0.1
T04432,O04432,3266,1040.97,0.1
T04433,O04433,9146,2343.79,0.2
T04434,O04434,6705,2059.09,0.01
T04435,O04435,7513,2062.62,0.19
T04436,O04436,1125,392.37,0.08
T04437,O04437,608,187.76,0.03
T04438,O04438,2045,601.11,0.09
T04439,O04439,2250,803.31,0.18
T04440,O04440,8279,3305.66,0.1
T04441,O04441,5726,1240.88,0.16
T04442,O04442,944,147.69,0.02
T04443,O04443,7673,2720.42,0.19
T04444,O04444,5530,2261.67,0.02
T04445,O04445,4203,1432.89,0.18
T04446,O04446,8861,3654.93,0.06
T04447,O04447,5824,2063.77,0.09
T04448,O04448,9459,4028.03,0.04
T04449,O04449,2218,560.53,0.14
T04450,O04450,6170,1494.77,0.18
T04451,O04451,2999,881.64,0.12
T04452,O04452,1324,496.66,0.17
T04453,O04453,3806,1334.72,0.15
T04454,O04454,689,242.84,0.01
T04455,O04455,9283,1464.21,0.17
T04456,O04456,4528,1234.88,0.03
T04457,O04457,1612,646.47,0.1
T04458,O04458,5748,1213.48,0.14
T04459,O04459,7183,3016.63,0.16
T04460,O04460,7300,2268.07,0.1
T04461,O04461,604,233.53,0.15
T04462,O04462,8702,1483.59,0.07
T04463,O04463,9284,4003.92,0.08
T04464,O04464,1573,562.48,0.17
T04465,O04465,5897,2105.8,0.09
T04466,O04466,6746,1708.57,0.06
T04467,O04467,5383,1378.1,0.08
T04468,O04468,3689,978.21,0.18
T04469,O04469,4036,631.88,0.01
T04470,O04470,537,229.15,0.1
T04471,O04471,9623,1980.3,0.13
T04472,O04472,4037,781.01,0.12
T04473,O04473,6418,2657.49,0.11
T04474,O04474,6486,2237.83,0.1
T04475,O04475,3056,1000.6,0.13
T04476,O04476,6595,1730.46,0.15
T04477,O04477,9613,1524.37,0.07
T04478,O04478,3391,922.43,0.16
T04479,O04479,608,239.54,0.1
T04480,O04480,7862,2944.83,0.05
T04481,O04481,8684,3468.01,0.14
T04482,O04482,8497,1829.42,0.07
T04483,O04483,3406,1162.86,0.12
T04484,O04484,5365,951.38,0.05
T04485,O04485,9845,3808.98,0.06
T04486,O04486,3486,945.94,0.01
T04487,O04487,4443,1305.81,0.01
T04488,O04488,4772,1201.12,0.05
T04489,O04489,5301,1760.51,0.02
T04490,O04490,6653,1638.07,0.05
T04491,O04491,2396,373.57,0.14
T04492,O04492,7051,1714.16,0.08
T04493,O04493,2805,593.02,0.1
T04494,O04494,3950,1107.66,0.1
T04495,O04495,3102,658.27,0.09
T04496,O04496,4337,1939.48,0.08
T04497,O04497,8736,1383.07,0.06
T04498,O04498,8012,2716.6,0.07
T04499,O04499,8542,3608.3,0.03
T04500,O04500,8508,1812.86,0.03
T04501,O04501,1608,256.2,0.02
T04502,O04502,2296,693.52,0.06
T04503,O04503,826,195.38,0.06
T04504,O04504,2578,448.0,0.17
T04505,O04505,5782,1526.01,0.1
T04506,O04506,6450,1350.98,0.09
T04507,O04507,4057,1719.58,0.16
T04508,O04508,7650,2556.41,0.04
T04509,O04509,1449,525.6,0.09
T04510,O04510,2941,1070.18,0.15
T04511,O04511,9023,3972.17,0.18
T04512,O04512,8811,3461.88,0.12
T04513,O04513,4563,1850.18,0.0
T04514,O04514,3738,1487.61,0.11
T04515,O04515,3323,1417.69,0.16
T04516,O04516,8445,3045.68,0.04
T04517,O04517,3984,1233.6,0.19
T04518,O04518,4380,1745.56,0.11
T04519,O04519,3602,760.11,0.16
T04520,O04520,4653,2058.78,0.11
T04521,O04521,6945,2159.8,0.19
T04522,O04522,4990,1752.39,0.01
T04523,O04523,724,248.16,0.02
T04524,O04524,986,220.69,0.14
T04525,O04525,4737,1049.96,0.19
T04526,O04526,5003,1382.72,0.12
T04527,O04527,4075,1001.69,0.06
T04528,O04528,9118,2683.28,0.04
T04529,O04529,4680,772.89,0.15
T04530,O04530,4322,1816.76,0.09
T04531,O04531,9995,4014.69,0.0
T04532,O04532,6005,2546.8,0.16
T04533,O04533,527,134.22,0.1
T04534,O04534,9898,3568.36,0.15
T04535,O04535,6976,2467.44,0.01
T04536,O04536,6880,2304.51,0.11
T04537,O04537,4137,1218.46,0.18
T04538,O04538,5942,2296.94,0.16
T04539,O04539,6115,1800.51,0.09
T04540,O04540,6358,1535.26,0.05
T04541,O04541,4470,1518.38,0.0
T04542,O04542,3823,1384.44,0.08
T04543,O04543,1019,256.41,0.03
T04544,O04544,4022,1144.17,0.0
T04545,O04545,4736,1611.18,0.01
T04546,O04546,3171,1198.66,0.05
T04547,O04547,733,218.28,0.05
T04548,O04548,4735,911.38,0.09
T04549,O04549,844,141.16,0.01
T04550,O04550,9039,1832.48,0.12
T04551,O04551,2399,772.17,0.12
T04552,O04552,7811,2508.44,0.16
T04553,O04553,7257,2983.17,0.03
T04554,O04554,5994,1282.18,0.07
T04555,O04555,2313,876.66,0.17
T04556,O04556,7000,1307.67,0.18
T04557,O04557,7394,2088.6,0.15
T04558,O04558,1770,710.66,0.05
T04559,O04559,4293,1419.02,0.16
T04560,O04560,2248,831.3,0.09
T04561,O04561,4978,1843.42,0.01
T04562,O04562,1568,304.36,0.07
T04563,O04563,1906,796.63,0.0
T04564,O04564,6709,2777.71,0.04
T04565,O04565,3751,635.84,0.09
T04566,O04566,1255,349.48,0.02
T04567,O04567,4912,2143.06,0.07
T04568,O04568,7819,1316.42,0.19
T04569,O04569,9244,1758.17,0.19
T04570,O04570,7866,2406.82,0.12
T04571,O04571,9318,2875.86,0.16
T04572,O04572,6922,3056.58,0.11
T04573,O04573,2897,713.39,0.08
T04574,O04574,8498,2534.77,0.05
T04575,O04575,1313,251.98,0.11
T04576,O04576,7975,3336.25,0.1
T04577,O04577,8159,1761.57,0.16
T04578,O04578,706,137.36,0.16
T04579,O04579,8921,3585.29,0.17
T04580,O04580,5669,1414.73,0.11
T04581,O04581,3814,836.87,0.18
T04582,O04582,5644,1546.69,0.02
T04583,O04583,8069,1520.98,0.16
T04584,O04584,8070,3104.49,0.18
T04585,O04585,1771,748.36,0.17
T04586,O04586,2753,944.01,0.14
T04587,O04587,5634,2263.38,0.08
T04588,O04588,9745,4178.29,0.07
T04589,O04589,2562,1129.3,0.02
T04590,O04590,7738,1296.31,0.04
T04591,O04591,8748,2665.66,0.14
T04592,O04592,7504,2703.23,0.18
T04593,O04593,4825,1339.06,0.01
T04594,O04594,4055,705.51,0.03
T04595,O04595,5412,2067.81,0.05
T04596,O04596,4396,1391.3,0.05
T04597,O04597,9087,1734.74,0.1
T04598,O04598,9580,3956.52,0.01
T04599,O04599,8158,1634.93,0.06
T04600,O04600,6955,2297.72,0.14
T04601,O04601,3118,1378.66,0.03
T04602,O04602,3257,1348.8,0.15
T04603,O04603,5003,1298.38,0.13
T04604,O04604,5739,1468.73,0.05
T04605,O04605,4096,1421.45,0.09
T04606,O04606,1061,261.03,0.16
T04607,O04607,4346,1740.84,0.08
T04608,O04608,9844,1943.51,0.07
T04609,O04609,5617,1379.61,0.16
T04610,O04610,7995,3015.67,0.12
T04611,O04611,6773,2508.74,0.03
T04612,O04612,7137,1526.76,0.05
T04613,O04613,1304,576.17,0.07
T04614,O04614,9283,2921.57,0.02
T04615,O04615,4498,993.33,0.02
T04616,O04616,8621,1945.37,0.01
T04617,O04617,5473,1165.84,0.13
T04618,O04618,6666,2482.59,0.06
T04619,O04619,1273,477.59,0.02
T04620,O04620,1885,647.22,0.01
T04621,O04621,2760,432.89,0.17
T04622,O04622,8743,2216.4,0.01
T04623,O04623,7502,1346.87,0.17
T04624,O04624,6334,1950.64,0.08
T04625,O04625,7917,1466.54,0.2
T04626,O04626,6175,2124.43,0.04
T04627,O04627,6298,2591.55,0.0
T04628,O04628,9516,2861.31,0.19
T04629,O04629,7400,1713.85,0.09
T04630,O04630,8632,2056.39,0.07
T04631,O04631,3349,1262.81,0.11
T04632,O04632,1980,608.0,0.11
T04633,O04633,1544,672.08,0.1
T04634,O04634,803,296.98,0.17
T04635,O04635,6874,1728.37,0.14
T04636,O04636,8613,3858.89,0.18
T04637,O04637,6565,2937.61,0.02
T04638,O04638,5248,1998.71,0.02
T04639,O04639,3600,681.34,0.18
T04640,O04640,2759,855.73,0.03
T04641,O04641,1902,316.6,0.01
T04642,O04642,8080,1484.7,0.09
T04643,O04643,983,353.52,0.07
T04644,O04644,1389,510.6,0.16
T04645,O04645,8010,1735.73,0.04
T04646,O04646,5772,1808.75,0.18
T04647,O04647,4774,1680.09,0.1
T04648,O04648,1711,531.98,0.12
T04649,O04649,8374,3051.26,0.02
T04650,O04650,4744,1914.26,0.04
T04651,O04651,1569,639.81,0.08
T04652,O04652,8484,3158.25,0.09
T04653,O04653,6360,1787.15,0.11
T04654,O04654,5341,1125.57,0.09
T04655,O04655,889,368.88,0.14
T04656,O04656,1375,476.55,0.16
T04657,O04657,7635,1563.61,0.13
T04658,O04658,2410,848.11,0.16
T04659,O04659,7086,2479.49,0.1
T04660,O04660,8417,2747.46,0.1
T04661,O04661,3405,905.71,0.17
T04662,O04662,1684,697.41,0.2
T04663,O04663,8239,1302.52,0.01
T04664,O04664,4285,944.38,0.16
T04665,O04665,6891,2878.62,0.09
T04666,O04666,8787,2610.45,0.0
T04667,O04667,1379,260.34,0.19
T04668,O04668,5298,906.36,0.01
T04669,O04669,1352,570.16,0.08
T04670,O04670,3006,660.3,0.07
T04671,O04671,5783,2558.84,0.15
T04672,O04672,9327,2573.72,0.11
T04673,O04673,3623,1485.39,0.02
T04674,O04674,3636,1111.89,0.04
T04675,O04675,7173,3003.02,0.16
T04676,O04676,3305,1149.63,0.11
T04677,O04677,2353,670.2,0.08
T04678,O04678,965,377.64,0.14
T04679,O04679,7494,2139.05,0.05
T04680,O04680,9957,3433.84,0.15
T04681,O04681,2013,903.77,0.14
T04682,O04682,8189,2963.96,0.16
T04683,O04683,9282,4145.43,0.03
T04684,O04684,6846,1209.71,0.2
T04685,O04685,6083,1646.75,0.0
T04686,O04686,3555,975.96,0.08
T04687,O04687,8584,1385.37,0.0
T04688,O04688,1323,300.48,0.08
T04689,O04689,4171,1611.26,0.17
T04690,O04690,9772,1982.91,0.13
T04691,O04691,8432,1561.66,0.07
T04692,O04692,5044,950.99,0.13
T04693,O04693,2559,900.66,0.18
T04694,O04694,4298,1025.98,0.06
T04695,O04695,2717,730.28,0.05
T04696,O04696,2034,893.26,0.06
T04697,O04697,9220,3434.19,0.13
T04698,O04698,1525,569.53,0.02
T04699,O04699,960,393.46,0.02
T04700,O04700,7448,3035.59,0.16
T04701,O04701,6680,1860.87,0.18
T04702,O04702,5584,2097.15,0.15
T04703,O04703,8083,3618.52,0.01
T04704,O04704,3288,1470.64,0.03
T04705,O04705,6532,1136.13,0.07
T04706,O04706,6931,2530.12,0.18
T04707,O04707,7548,2001.7,0.06
T04708,O04708,2545,467.7,0.09
T04709,O04709,1279,374.46,0.15
T04710,O04710,3946,873.6,0.04
T04711,O04711,2891,567.3,0.17
T04712,O04712,8423,1290.95,0.05
T04713,O04713,7152,2372.93,0.17
T04714,O04714,8361,2074.01,0.03
T04715,O04715,3153,523.22,0.01
T04716,O04716,7415,1484.41,0.06
T04717,O04717,1433,246.77,0.19
T04718,O04718,4771,895.92,0.12
T04719,O04719,7997,2797.43,0.05
T04720,O04720,5849,2258.88,0.07
T04721,O04721,5276,976.65,0.05
T04722,O04722,9853,3431.26,0.16
T04723,O04723,3015,897.66,0.05
T04724,O04724,5205,2103.01,0.12
T04725,O04725,9868,2333.77,0.03
T04726,O04726,5413,1002.97,0.17
T04727,O04727,5920,1258.81,0.08
T04728,O04728,2715,903.52,0.09
T04729,O04729,5088,1770.03,0.03
T04730,O04730,2487,389.06,0.2
T04731,O04731,1741,694.76,0.12
T04732,O04732,7538,3280.69,0.1
T04733,O04733,4335,1422.16,0.08
T04734,O04734,1313,276.23,0.06
T04735,O04735,7093,1673.47,0.04
T04736,O04736,535,222.73,0.12
T04737,O04737,1409,425.22,0.18
T04738,O04738,2190,518.47,0.05
T04739,O04739,2955,560.07,0.01
T04740,O04740,7705,2541.02,0.14
T04741,O04741,5098,1168.42,0.07
T04742,O04742,5406,1139.15,0.03
T04743,O04743,992,340.79,0.14
T04744,O04744,6559,2377.21,0.16
T04745,O04745,2771,563.86,0.16
T04746,O04746,6663,2414.15,0.08
T04747,O04747,7517,1932.9,0.18
T04748,O04748,6729,2825.17,0.13
T04749,O04749,3169,1390.01,0.08
T04750,O04750,9862,3769.44,0.0
T04751,O04751,9421,4196.54,0.18
T04752,O04752,6097,1665.17,0.1
T04753,O04753,8230,2439.1,0.17
T04754,O04754,6796,2298.56,0.12
T04755,O04755,8604,1590.89,0.01
T04756,O04756,6360,2487.26,0.0
T04757,O04757,8375,1683.47,0.18
T04758,O04758,8947,3890.76,0.02
T04759,O04759,4118,1659.09,0.01
T04760,O04760,2973,905.05,0.06
T04761,O04761,8037,2573.3,0.19
T04762,O04762,6999,2089.01,0.11
T04763,O04763,9880,2436.1,0.17
T04764,O04764,3059,780.97,0.12
T04765,O04765,865,351.9,0.01
T04766,O04766,9772,2906.78,0.17
T04767,O04767,4006,1215.39,0.12
T04768,O04768,9502,4136.6,0.01
T04769,O04769,9037,1727.54,0.05
T04770,O04770,4871,1388.51,0.06
T04771,O04771,7759,2726.76,0.1
T04772,O04772,2910,543.72,0.14
T04773,O04773,7508,1836.69,0.1
T04774,O04774,7530,2349.12,0.02
T04775,O04775,1569,517.89,0.14
T04776,O04776,3566,1291.31,0.11
T04777,O04777,9681,3891.29,0.1
T04778,O04778,3917,708.2,0.13
T04779,O04779,7338,1312.52,0.14
T04780,O04780,9880,1853.59,0.07
T04781,O04781,8442,2775.47,0.16
T04782,O04782,5848,2192.25,0.02
T04783,O04783,6015,2572.9,0.17
T04784,O04784,7841,3492.23,0.03
T04785,O04785,4790,1767.44,0.1
T04786,O04786,9180,3098.35,0.0
T04787,O04787,1107,406.86,0.09
T04788,O04788,2626,766.41,0.13
T04789,O04789,9337,3399.33,0.03
T04790,O04790,4573,1687.78,0.05
T04791,O04791,9759,3238.7,0.02
T04792,O04792,774,321.13,0.07
T04793,O04793,8767,2493.2,0.1
T04794,O04794,1655,744.62,0.12
T04795,O04795,5134,1170.42,0.04
T04796,O04796,1620,444.09,0.12
T04797,O04797,2201,856.61,0.07
T04798,O04798,4237,1683.77,0.15
T04799,O04799,2467,411.99,0.12
T04800,O04800,5462,1776.39,0.08
T04801,O04801,749,270.97,0.09
T04802,O04802,2247,673.78,0.11
T04803,O04803,9063,2526.39,0.12
T04804,O04804,1826,350.16,0.05
T04805,O04805,568,166.12,0.12
T04806,O04806,9610,1611.29,0.12
T04807,O04807,6331,2838.9,0.16
T04808,O04808,6481,1057.07,0.16
T04809,O04809,3312,1233.45,0.2
T04810,O04810,5016,1449.2,0.02
T04811,O04811,4168,1152.83,0.18
T04812,O04812,808,290.1,0.03
T04813,O04813,6010,1193.37,0.06
T04814,O04814,4902,1454.9,0.07
T04815,O04815,1367,578.71,0.17
T04816,O04816,4232,832.14,0.14
T04817,O04817,2957,511.24,0.1
T04818,O04818,6585,1308.47,0.19
T04819,O04819,2929,1200.22,0.16
T04820,O04820,8159,1440.06,0.09
T04821,O04821,6308,965.4,0.11
T04822,O04822,1466,249.73,0.13
T04823,O04823,9108,2775.28,0.07
T04824,O04824,8516,2876.56,0.06
T04825,O04825,6121,2272.85,0.15
T04826,O04826,7488,2974.45,0.01
T04827,O04827,7607,1816.77,0.09
T04828,O04828,7754,2143.63,0.16
T04829,O04829,6121,2121.23,0.02
T04830,O04830,3259,802.14,0.06
T04831,O04831,3225,1029.22,0.07
T04832,O04832,2951,1051.34,0.03
T04833,O04833,3541,794.96,0.17
T04834,O04834,7303,1578.69,0.19
T04835,O04835,2351,463.67,0.04
T04836,O04836,8329,3709.42,0.05
T04837,O04837,2670,778.25,0.13
T04838,O04838,4649,1134.89,0.17
T04839,O04839,8624,1416.76,0.08
T04840,O04840,9576,3643.66,0.18
T04841,O04841,1996,613.37,0.13
T04842,O04842,3015,770.2,0.15
T04843,O04843,1793,741.83,0.04
T04844,O04844,6911,2223.19,0.19
T04845,O04845,7483,3256.2,0.06
T04846,O04846,7342,2629.61,0.19
T04847,O04847,5207,1309.74,0.14
T04848,O04848,8125,1863.31,0.08
T04849,O04849,2421,665.89,0.0
T04850,O04850,4673,1953.41,0.03
T04851,O04851,4314,932.86,0.08
T04852,O04852,1110,170.03,0.05
T04853,O04853,1484,628.95,0.04
T04854,O04854,2439,709.31,0.17
T04855,O04855,1349,527.26,0.19
T04856,O04856,3359,1323.77,0.02
T04857,O04857,9057,3849.46,0.13
T04858,O04858,2065,746.63,0.04
T04859,O04859,6241,1641.58,0.09
T04860,O04860,1110,193.68,0.07
T04861,O04861,6851,1433.12,0.18
T04862,O04862,2493,898.34,0.04
T04863,O04863,1183,477.09,0.03
T04864,O04864,9770,1984.72,0.06
T04865,O04865,9486,3133.73,0.17
T04866,O04866,5043,1856.75,0.16
T04867,O04867,8645,1646.23,0.19
T04868,O04868,1991,854.3,0.03
T04869,O04869,6221,1016.62,0.18
T04870,O04870,6219,957.22,0.14
T04871,O04871,7232,2161.68,0.15
T04872,O04872,5513,2218.38,0.04
T04873,O04873,8381,2061.09,0.2
T04874,O04874,9389,3304.41,0.0
T04875,O04875,6019,2020.96,0.11
T04876,O04876,5497,1580.17,0.04
T04877,O04877,9655,3846.39,0.2
T04878,O04878,6217,1519.3,0.05
T04879,O04879,9742,1621.92,0.06
T04880,O04880,9511,3970.32,0.15
T04881,O04881,556,152.49,0.14
T04882,O04882,8437,3545.56,0.19
T04883,O04883,8463,2815.34,0.06
T04884,O04884,7710,1421.98,0.03
T04885,O04885,2734,919.49,0.14
T04886,O04886,2282,407.88,0.18
T04887,O04887,662,248.17,0.19
T04888,O04888,7684,1420.34,0.05
T04889,O04889,1912,570.95,0.17
T04890,O04890,9709,1523.3,0.13
T04891,O04891,606,254.69,0.13
T04892,O04892,1476,523.37,0.1
T04893,O04893,3307,871.68,0.19
T04894,O04894,8107,3515.76,0.2
T04895,O04895,6908,2940.84,0.16
T04896,O04896,5893,1061.61,0.03
T04897,O04897,2704,1000.83,0.08
T04898,O04898,5075,1049.95,0.09
T04899,O04899,1468,319.85,0.1
T04900,O04900,2789,971.12,0.05
T04901,O04901,4192,1349.72,0.06
T04902,O04902,3459,1415.32,0.01
T04903,O04903,1970,674.69,0.1
T04904,O04904,5033,1452.29,0.14
T04905,O04905,5801,2052.01,0.07
T04906,O04906,3539,1363.61,0.07
T04907,O04907,6087,2244.68,0.19
T04908,O04908,3900,1196.53,0.01
T04909,O04909,3799,744.19,0.15
T04910,O04910,5746,1520.69,0.17
T04911,O04911,6368,1901.04,0.09
T04912,O04912,4424,1358.68,0.19
T04913,O04913,9661,3947.98,0.12
T04914,O04914,1375,447.4,0.05
T04915,O04915,9602,2820.97,0.09
T04916,O04916,7141,2999.23,0.19
T04917,O04917,3210,724.66,0.01
T04918,O04918,7625,2831.0,0.09
T04919,O04919,2909,711.1,0.19
T04920,O04920,1878,512.93,0.18
T04921,O04921,5366,1838.61,0.12
T04922,O04922,3907,986.42,0.14
T04923,O04923,7544,3320.51,0.19
T04924,O04924,3522,1453.85,0.16
T04925,O04925,3833,599.34,0.08
T04926,O04926,2258,696.76,0.19
T04927,O04927,5398,2427.13,0.05
T04928,O04928,6092,1176.02,0.1
T04929,O04929,7191,2468.7,0.06
T04930,O04930,3175,520.17,0.13
T04931,O04931,1114,470.36,0.07
T04932,O04932,9390,2898.06,0.03
T04933,O04933,9807,2514.37,0.12
T04934,O04934,2928,868.24,0.14
T04935,O04935,7904,3378.26,0.02
T04936,O04936,4748,1696.14,0.17
T04937,O04937,2802,833.93,0.04
T04938,O04938,3355,554.11,0.0
T04939,O04939,9879,4356.08,0.01
T04940,O04940,2304,822.34,0.07
T04941,O04941,8235,3057.15,0.11
T04942,O04942,5384,2348.79,0.06
T04943,O04943,1740,353.61,0.04
T04944,O04944,1473,391.83,0.13
T04945,O04945,4235,1215.64,0.15
T04946,O04946,5642,2513.17,0.17
T04947,O04947,5901,1505.31,0.17
T04948,O04948,4410,1420.68,0.06
T04949,O04949,6346,2324.05,0.01
T04950,O04950,9768,1481.35,0.08
T04951,O04951,7172,1295.97,0.15
T04952,O04952,4738,1136.9,0.02
T04953,O04953,8886,1376.47,0.09
T04954,O04954,6798,1826.39,0.15
T04955,O04955,9157,2413.91,0.05
T04956,O04956,7839,2550.54,0.18
T04957,O04957,4294,1894.71,0.13
T04958,O04958,4837,1248.08,0.2
T04959,O04959,5276,1478.42,0.01
T04960,O04960,5513,1799.27,0.03
T04961,O04961,2976,948.9,0.05
T04962,O04962,1472,364.46,0.08
T04963,O04963,5329,1829.03,0.03
T04964,O04964,1106,357.99,0.15
T04965,O04965,8320,1309.97,0.14
T04966,O04966,845,334.99,0.04
T04967,O04967,9885,3766.82,0.08
T04968,O04968,5188,986.09,0.08
T04969,O04969,7162,2551.47,0.07
T04970,O04970,5517,1042.49,0.14
T04971,O04971,2135,766.42,0.18
T04972,O04972,5464,2357.77,0.14
T04973,O04973,9405,2324.02,0.07
T04974,O04974,3746,594.1,0.01
T04975,O04975,2017,529.38,0.16
T04976,O04976,1315,259.54,0.1
T04977,O04977,2913,670.01,0.03
T04978,O04978,7383,2167.11,0.17
T04979,O04979,6251,1667.12,0.06
T04980,O04980,2427,930.2,0.05
T04981,O04981,3669,624.04,0.19
T04982,O04982,5233,953.98,0.19
