Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Transaction_ID,Revenue,Profit,Discount,Customer_Name,Region,Customer_Segment,Industry,Product_Name,Category,Unit_Cost
O02616,C0146,P043,2025-07-29,7,T02616,6566,2623.25,0.05,Martinez-Fox,South,Consumer,Healthcare,Analytics Consulting,Services,331
O02617,C0196,P003,2025-07-26,8,T02617,2835,543.45,0.06,Mullins and Sons,South,Small Business,Healthcare,Network Equipment,Hardware,462
O02618,C0287,P041,2025-10-01,10,T02618,1225,373.15,0.2,Tanner PLC,Midwest,Consumer,Retail,Cybersecurity Package,Software,905
O02619,C0231,P013,2025-01-19,5,T02619,6240,1521.8,0.11,Brooks-May,West,Consumer,Technology,Office Equipment,Hardware,453
O02620,C0407,P047,2025-04-06,3,T02620,2606,451.43,0.13,Ross and Sons,Northeast,Corporate,Media,Cloud Analytics Platform,Software,144
O02621,C0328,P039,2025-05-03,5,T02621,2569,890.11,0.17,Howard LLC,West,Corporate,Education,Office Equipment,Hardware,207
O02622,C0219,P012,2025-06-24,3,T02622,6264,1803.56,0.01,"Estrada, Collins and Glover",South,Corporate,Healthcare,Office Equipment,Hardware,892
O02623,C0161,P014,2025-02-03,9,T02623,5579,1275.44,0.02,Lopez-Edwards,South,Corporate,Healthcare,Cybersecurity Package,Software,645
O02624,C0500,P033,2025-10-12,6,T02624,9898,1986.88,0.16,Beasley-Choi,South,Consumer,Technology,Training Services,Services,705
O02625,C0336,P013,2025-01-04,1,T02625,832,209.76,0.15,Wang Group,South,Consumer,Education,Office Equipment,Hardware,453
O02626,C0047,P039,2025-12-15,2,T02626,8246,2966.63,0.02,"Ramirez, Frost and Atkins",Midwest,Small Business,Education,Office Equipment,Hardware,207
O02627,C0129,P050,2025-12-18,9,T02627,1939,868.75,0.2,"Jackson, Ferguson and Love",Northeast,Consumer,Media,Office Equipment,Hardware,986
O02628,C0291,P021,2025-11-14,4,T02628,2200,542.25,0.16,Miller Ltd,Midwest,Consumer,Media,Analytics Consulting,Services,831
O02629,C0286,P037,2025-03-20,5,T02629,9616,3950.93,0.15,"Rangel, Lutz and Johnson",South,Small Business,Education,Network Equipment,Hardware,111
O02630,C0414,P001,2025-10-02,2,T02630,2625,690.54,0.14,"Flores, Washington and Smith",South,Consumer,Finance,Cybersecurity Package,Software,409
O02631,C0151,P012,2025-04-22,2,T02631,1486,523.04,0.09,Ferguson Ltd,South,Corporate,Finance,Office Equipment,Hardware,892
O02632,C0433,P003,2025-11-30,7,T02632,5501,1042.8,0.11,Monroe-Reed,Northeast,Small Business,Media,Network Equipment,Hardware,462
O02633,C0427,P035,2025-05-23,6,T02633,8648,3607.64,0.05,Nash LLC,Midwest,Small Business,Technology,Analytics Consulting,Services,265
O02634,C0253,P040,2025-05-31,8,T02634,534,126.6,0.04,James and Sons,Midwest,Corporate,Technology,Training Services,Services,600
O02635,C0008,P035,2025-02-28,5,T02635,3252,750.38,0.15,"Thompson, Terrell and Cline",South,Consumer,Media,Analytics Consulting,Services,265
O02636,C0301,P013,2025-11-24,1,T02636,9724,1741.36,0.02,"Baker, Ross and Sutton",Northeast,Small Business,Retail,Office Equipment,Hardware,453
O02637,C0314,P017,2025-01-21,6,T02637,5179,926.18,0.17,Long Inc,South,Consumer,Healthcare,Data Storage Solution,Software,928
O02638,C0195,P049,2025-04-04,9,T02638,8579,2728.79,0.14,Cannon-Berg,Midwest,Consumer,Retail,Training Services,Services,891
O02639,C0135,P022,2025-07-09,4,T02639,9165,1606.23,0.17,"Garcia, Duarte and Keith",Northeast,Corporate,Finance,Business Laptop,Hardware,386
O02640,C0131,P043,2025-12-09,1,T02640,3622,1512.46,0.11,Miller-Torres,South,Corporate,Education,Analytics Consulting,Services,331
O02641,C0484,P034,2025-10-18,9,T02641,3456,660.7,0.06,Brooks-Johnson,Northeast,Corporate,Finance,Training Services,Services,250
O02642,C0075,P012,2025-02-08,9,T02642,9287,2632.85,0.1,King Group,Midwest,Corporate,Technology,Office Equipment,Hardware,892
O02643,C0422,P047,2025-01-10,8,T02643,8913,3532.01,0.12,"Park, Wells and Rodriguez",South,Consumer,Education,Cloud Analytics Platform,Software,144
O02644,C0463,P009,2025-10-07,3,T02644,6277,1558.03,0.03,Stark-Fuentes,South,Small Business,Technology,Training Services,Services,496
O02645,C0423,P002,2025-06-28,5,T02645,9947,4124.6,0.14,"Ward, Jordan and Wilson",South,Small Business,Education,Cybersecurity Package,Software,207
O02646,C0377,P008,2025-11-04,6,T02646,4854,1030.16,0.17,Hill LLC,West,Corporate,Technology,Business Laptop,Hardware,297
O02647,C0180,P029,2025-11-15,6,T02647,4802,2052.5,0.06,Potter-Harris,South,Consumer,Healthcare,Cybersecurity Package,Software,719
O02648,C0237,P018,2025-10-20,7,T02648,9444,3307.69,0.15,Madden-Martin,South,Consumer,Healthcare,Cloud Analytics Platform,Software,101
O02649,C0201,P042,2025-03-15,4,T02649,2919,451.71,0.05,Adams LLC,Northeast,Small Business,Education,Business Laptop,Hardware,992
O02650,C0344,P015,2025-10-17,7,T02650,1320,435.17,0.02,Reed Inc,Midwest,Small Business,Technology,Business Laptop,Hardware,495
O02651,C0110,P016,2025-08-22,10,T02651,9989,1993.7,0.19,Vance Group,South,Small Business,Healthcare,Analytics Consulting,Services,981
O02652,C0185,P022,2025-07-26,4,T02652,9269,3414.64,0.12,Davis PLC,Northeast,Consumer,Finance,Business Laptop,Hardware,386
O02653,C0222,P029,2025-09-02,6,T02653,2384,709.43,0.07,"Patrick, Potts and Conley",Northeast,Small Business,Media,Cybersecurity Package,Software,719
O02654,C0475,P044,2025-12-05,6,T02654,5666,2267.16,0.08,Alvarado-Sanchez,West,Consumer,Finance,Analytics Consulting,Services,723
O02655,C0158,P004,2025-04-22,7,T02655,5465,1467.85,0.04,"Hutchinson, Carpenter and Moore",Midwest,Small Business,Media,Business Laptop,Hardware,583
O02656,C0482,P003,2025-04-07,10,T02656,1429,509.75,0.02,"Brown, Clark and Lin",Northeast,Small Business,Technology,Network Equipment,Hardware,462
O02657,C0368,P049,2025-08-30,2,T02657,9942,1574.87,0.05,Sullivan-Peterson,Midwest,Small Business,Healthcare,Training Services,Services,891
O02658,C0142,P006,2025-02-12,2,T02658,6987,2065.05,0.12,Jordan-Lara,South,Corporate,Finance,Analytics Consulting,Services,992
O02659,C0330,P018,2025-02-15,7,T02659,6265,2632.56,0.02,Wade-Miller,Northeast,Consumer,Retail,Cloud Analytics Platform,Software,101
O02660,C0310,P019,2025-11-17,9,T02660,8003,2615.43,0.08,"Garza, Mcguire and Medina",Northeast,Consumer,Technology,Analytics Consulting,Services,292
O02661,C0375,P050,2025-03-17,10,T02661,2154,363.33,0.18,"Diaz, Jackson and Ho",Northeast,Small Business,Finance,Office Equipment,Hardware,986
O02662,C0333,P015,2025-02-18,8,T02662,4490,1195.08,0.05,Bond and Sons,Northeast,Small Business,Retail,Business Laptop,Hardware,495
O02663,C0438,P015,2025-10-28,7,T02663,2877,558.66,0.07,Mcdonald LLC,Northeast,Consumer,Education,Business Laptop,Hardware,495
O02664,C0274,P004,2025-06-13,10,T02664,5379,1261.46,0.09,Martin-Morgan,Midwest,Consumer,Technology,Business Laptop,Hardware,583
O02665,C0007,P023,2025-02-19,8,T02665,9799,1749.62,0.11,Guzman Group,West,Corporate,Media,Cybersecurity Package,Software,745
O02666,C0338,P001,2025-03-21,7,T02666,6056,1142.82,0.05,Mitchell Inc,Northeast,Small Business,Technology,Cybersecurity Package,Software,409
O02667,C0192,P011,2025-07-18,1,T02667,5990,2397.54,0.2,"Bernard, Castillo and Proctor",West,Consumer,Retail,Cloud Analytics Platform,Software,983
O02668,C0180,P047,2025-01-20,2,T02668,3642,1039.92,0.12,Potter-Harris,South,Consumer,Healthcare,Cloud Analytics Platform,Software,144
O02669,C0341,P026,2025-02-26,5,T02669,2133,932.81,0.17,Mitchell-Wilson,West,Consumer,Media,Training Services,Services,474
O02670,C0307,P006,2025-05-17,9,T02670,6166,1235.01,0.1,Cooper-Ford,South,Consumer,Education,Analytics Consulting,Services,992
O02671,C0041,P029,2025-10-17,4,T02671,3244,1310.18,0.05,Parks Ltd,Northeast,Consumer,Finance,Cybersecurity Package,Software,719
O02672,C0431,P035,2025-09-18,9,T02672,2483,765.4,0.08,Wise Group,West,Consumer,Finance,Analytics Consulting,Services,265
O02673,C0238,P026,2025-03-24,6,T02673,1815,597.84,0.1,"Wyatt, Williams and Ashley",Northeast,Consumer,Media,Training Services,Services,474
O02674,C0177,P026,2025-02-06,7,T02674,1091,475.04,0.12,Logan-Rowe,West,Consumer,Education,Training Services,Services,474
O02675,C0259,P030,2025-12-14,2,T02675,8329,3498.36,0.11,Molina Inc,South,Corporate,Media,Cloud Analytics Platform,Software,605
O02676,C0002,P006,2025-12-07,10,T02676,644,195.22,0.03,"Brown, Kim and Vaughn",West,Corporate,Healthcare,Analytics Consulting,Services,992
O02677,C0393,P029,2025-01-10,3,T02677,4613,1967.27,0.09,"Smith, Harris and Mays",West,Corporate,Retail,Cybersecurity Package,Software,719
O02678,C0202,P032,2025-12-14,5,T02678,1794,620.49,0.07,"Warren, Reid and Austin",South,Consumer,Finance,Analytics Consulting,Services,411
O02679,C0220,P020,2025-12-10,8,T02679,6356,1067.85,0.02,Ramsey-Luna,South,Small Business,Education,Cybersecurity Package,Software,771
O02680,C0470,P003,2025-09-12,3,T02680,9681,4107.41,0.11,Hunt-Jones,West,Small Business,Education,Network Equipment,Hardware,462
O02681,C0004,P019,2025-06-21,6,T02681,5999,1690.89,0.0,Douglas-Delgado,West,Small Business,Finance,Analytics Consulting,Services,292
O02682,C0305,P026,2025-09-11,2,T02682,6581,1783.63,0.15,Lewis-Hughes,Northeast,Consumer,Healthcare,Training Services,Services,474
O02683,C0020,P023,2025-04-08,5,T02683,1044,343.28,0.03,Wright Ltd,West,Small Business,Education,Cybersecurity Package,Software,745
O02684,C0060,P042,2025-11-15,7,T02684,4146,1468.84,0.14,Moore-Dillon,South,Small Business,Finance,Business Laptop,Hardware,992
O02685,C0174,P044,2025-10-03,1,T02685,5985,1386.77,0.18,Osborn and Sons,West,Corporate,Healthcare,Analytics Consulting,Services,723
O02686,C0490,P031,2025-10-11,4,T02686,4208,1750.87,0.15,Reyes LLC,West,Corporate,Healthcare,Training Services,Services,918
O02687,C0060,P015,2025-07-13,1,T02687,2116,923.46,0.15,Moore-Dillon,South,Small Business,Finance,Business Laptop,Hardware,495
O02688,C0297,P025,2025-07-12,7,T02688,979,393.34,0.01,"Blake, Johnson and Thompson",West,Corporate,Retail,Cloud Analytics Platform,Software,411
O02689,C0296,P023,2025-08-08,9,T02689,7119,2326.37,0.11,Kramer Group,West,Consumer,Retail,Cybersecurity Package,Software,745
O02690,C0333,P047,2025-01-05,6,T02690,6911,2106.97,0.04,Bond and Sons,Northeast,Small Business,Retail,Cloud Analytics Platform,Software,144
O02691,C0267,P027,2025-07-03,10,T02691,6663,2968.88,0.0,Garner-Tate,South,Corporate,Education,Analytics Consulting,Services,835
O02692,C0059,P018,2025-07-06,5,T02692,3169,997.8,0.01,Zavala-Garcia,Midwest,Consumer,Technology,Cloud Analytics Platform,Software,101
O02693,C0285,P004,2025-07-24,5,T02693,9211,1566.59,0.08,Davis-Miranda,South,Corporate,Finance,Business Laptop,Hardware,583
O02694,C0433,P002,2025-09-12,9,T02694,7150,2675.69,0.12,Monroe-Reed,Northeast,Small Business,Media,Cybersecurity Package,Software,207
O02695,C0071,P004,2025-06-01,2,T02695,631,152.76,0.1,Jones-Phillips,South,Small Business,Finance,Business Laptop,Hardware,583
O02696,C0343,P018,2025-04-25,5,T02696,2708,502.53,0.14,"Wheeler, Cruz and Rogers",Northeast,Consumer,Technology,Cloud Analytics Platform,Software,101
O02697,C0056,P020,2025-07-14,10,T02697,5576,2016.22,0.16,Booth PLC,West,Consumer,Technology,Cybersecurity Package,Software,771
O02698,C0500,P043,2025-09-12,2,T02698,6030,1341.44,0.16,Beasley-Choi,South,Consumer,Technology,Analytics Consulting,Services,331
O02699,C0222,P050,2025-07-12,10,T02699,3728,1183.77,0.1,"Patrick, Potts and Conley",Northeast,Small Business,Media,Office Equipment,Hardware,986
O02700,C0458,P027,2025-05-17,1,T02700,4442,1417.98,0.02,Houston and Sons,Northeast,Corporate,Media,Analytics Consulting,Services,835
O02701,C0120,P032,2025-01-31,7,T02701,2082,745.66,0.02,Washington-Orr,South,Corporate,Healthcare,Analytics Consulting,Services,411
O02702,C0171,P049,2025-12-06,9,T02702,7375,2086.04,0.08,"Logan, Bond and Roman",Northeast,Small Business,Retail,Training Services,Services,891
O02703,C0110,P035,2025-01-30,7,T02703,8640,1861.15,0.11,Vance Group,South,Small Business,Healthcare,Analytics Consulting,Services,265
O02704,C0205,P039,2025-11-25,1,T02704,7648,1544.62,0.06,"Allen, Mitchell and Gibson",West,Consumer,Healthcare,Office Equipment,Hardware,207
O02705,C0427,P004,2025-09-15,1,T02705,9660,4087.39,0.02,Nash LLC,Midwest,Small Business,Technology,Business Laptop,Hardware,583
O02706,C0009,P045,2025-08-29,7,T02706,6276,2414.99,0.08,Walker-Dean,Midwest,Consumer,Education,Business Laptop,Hardware,759
O02707,C0471,P010,2025-05-08,1,T02707,2722,659.49,0.01,Hernandez Inc,South,Consumer,Education,Business Laptop,Hardware,351
O02708,C0423,P002,2025-08-08,4,T02708,8823,3057.73,0.17,"Ward, Jordan and Wilson",South,Small Business,Education,Cybersecurity Package,Software,207
O02709,C0466,P045,2025-08-01,6,T02709,6222,1409.34,0.12,Avila-Garcia,Northeast,Consumer,Education,Business Laptop,Hardware,759
O02710,C0125,P020,2025-11-07,2,T02710,2143,387.37,0.07,Jordan-Vega,South,Corporate,Technology,Cybersecurity Package,Software,771
O02711,C0263,P023,2025-07-04,8,T02711,7181,2736.31,0.11,Lyons PLC,Midwest,Corporate,Retail,Cybersecurity Package,Software,745
O02712,C0460,P038,2025-09-24,9,T02712,1979,305.35,0.02,Olson-Rojas,West,Consumer,Healthcare,Cybersecurity Package,Software,409
O02713,C0047,P032,2025-08-21,10,T02713,6533,1430.89,0.2,"Ramirez, Frost and Atkins",Midwest,Small Business,Education,Analytics Consulting,Services,411
O02714,C0117,P001,2025-11-28,2,T02714,8755,2505.11,0.05,Brown and Sons,West,Corporate,Healthcare,Cybersecurity Package,Software,409
O02715,C0272,P013,2025-01-28,7,T02715,7463,2093.3,0.18,Briggs LLC,South,Consumer,Retail,Office Equipment,Hardware,453
O02716,C0160,P023,2025-03-06,9,T02716,4924,1051.88,0.18,Hayes-Kelley,South,Small Business,Technology,Cybersecurity Package,Software,745
O02717,C0381,P020,2025-10-13,6,T02717,2471,845.89,0.11,Wilson Group,South,Small Business,Media,Cybersecurity Package,Software,771
O02718,C0460,P043,2025-07-18,6,T02718,4365,984.03,0.16,Olson-Rojas,West,Consumer,Healthcare,Analytics Consulting,Services,331
O02719,C0024,P050,2025-07-20,6,T02719,5781,2559.7,0.1,Kennedy-Horn,West,Consumer,Technology,Office Equipment,Hardware,986
O02720,C0412,P047,2025-12-13,8,T02720,9572,2771.07,0.09,"Haney, Lewis and Lopez",Midwest,Small Business,Media,Cloud Analytics Platform,Software,144
O02721,C0186,P038,2025-03-06,6,T02721,1288,392.0,0.17,Brewer-Harris,South,Consumer,Education,Cybersecurity Package,Software,409
O02722,C0491,P032,2025-05-30,9,T02722,6487,2756.29,0.19,"Huber, Rivera and Williams",Northeast,Corporate,Education,Analytics Consulting,Services,411
O02723,C0497,P022,2025-10-04,6,T02723,1224,430.47,0.17,Hall LLC,South,Consumer,Media,Business Laptop,Hardware,386
O02724,C0032,P039,2025-07-19,10,T02724,4798,953.83,0.12,Stewart-Garza,West,Small Business,Retail,Office Equipment,Hardware,207
O02725,C0127,P046,2025-02-26,7,T02725,6104,1070.02,0.12,Wheeler Inc,Northeast,Small Business,Healthcare,Training Services,Services,381
O02726,C0342,P015,2025-12-24,5,T02726,7441,1807.37,0.19,Thompson Ltd,Northeast,Small Business,Healthcare,Business Laptop,Hardware,495
O02727,C0324,P013,2025-10-27,9,T02727,2753,544.7,0.16,Dawson-Fowler,South,Consumer,Retail,Office Equipment,Hardware,453
O02728,C0368,P041,2025-05-24,9,T02728,9193,2757.62,0.08,Sullivan-Peterson,Midwest,Small Business,Healthcare,Cybersecurity Package,Software,905
O02729,C0331,P029,2025-01-02,8,T02729,8109,1621.08,0.17,Cline Group,Midwest,Small Business,Education,Cybersecurity Package,Software,719
O02730,C0117,P034,2025-08-08,2,T02730,9832,3230.69,0.02,Brown and Sons,West,Corporate,Healthcare,Training Services,Services,250
O02731,C0370,P039,2025-04-19,1,T02731,953,389.1,0.06,Osborn-Poole,West,Corporate,Media,Office Equipment,Hardware,207
O02732,C0322,P047,2025-06-26,10,T02732,2097,765.98,0.11,"Chavez, Dyer and Washington",South,Corporate,Technology,Cloud Analytics Platform,Software,144
O02733,C0491,P015,2025-01-24,10,T02733,6306,2262.14,0.07,"Huber, Rivera and Williams",Northeast,Corporate,Education,Business Laptop,Hardware,495
O02734,C0251,P048,2025-11-11,1,T02734,9805,3085.75,0.03,"Long, Austin and Fleming",Midwest,Consumer,Media,Cloud Analytics Platform,Software,986
O02735,C0322,P012,2025-02-15,4,T02735,8045,2354.1,0.04,"Chavez, Dyer and Washington",South,Corporate,Technology,Office Equipment,Hardware,892
O02736,C0028,P040,2025-08-25,5,T02736,8861,2712.88,0.05,"Roy, Keller and Smith",South,Small Business,Technology,Training Services,Services,600
O02737,C0372,P007,2025-04-30,9,T02737,8532,2439.49,0.11,Griffin PLC,Midwest,Consumer,Healthcare,Data Storage Solution,Software,457
O02738,C0395,P025,2025-12-08,3,T02738,4421,1845.87,0.17,"Turner, Watkins and Cook",South,Corporate,Healthcare,Cloud Analytics Platform,Software,411
O02739,C0343,P029,2025-07-02,3,T02739,4304,1823.62,0.19,"Wheeler, Cruz and Rogers",Northeast,Consumer,Technology,Cybersecurity Package,Software,719
O02740,C0247,P039,2025-01-24,8,T02740,9645,1856.52,0.11,"May, Durham and Bowen",West,Corporate,Finance,Office Equipment,Hardware,207
O02741,C0062,P027,2025-08-13,6,T02741,4924,1016.98,0.13,Roberts-Robinson,Northeast,Consumer,Technology,Analytics Consulting,Services,835
O02742,C0018,P018,2025-12-24,1,T02742,4894,1612.07,0.04,Kelly-Jones,Midwest,Small Business,Finance,Cloud Analytics Platform,Software,101
O02743,C0236,P044,2025-12-27,7,T02743,8180,1682.64,0.09,Parks Inc,Midwest,Consumer,Healthcare,Analytics Consulting,Services,723
O02744,C0408,P003,2025-12-15,8,T02744,7949,2610.67,0.14,Reid-Mendez,South,Corporate,Technology,Network Equipment,Hardware,462
O02745,C0137,P012,2025-06-13,8,T02745,4525,1778.26,0.01,Arnold-Torres,Northeast,Corporate,Finance,Office Equipment,Hardware,892
O02746,C0465,P009,2025-12-24,7,T02746,6026,2321.91,0.03,"Murphy, Ayala and Roth",Northeast,Corporate,Media,Training Services,Services,496
O02747,C0078,P013,2025-09-08,8,T02747,6270,2258.67,0.09,Evans Ltd,West,Corporate,Media,Office Equipment,Hardware,453
O02748,C0127,P004,2025-12-02,6,T02748,8044,2560.91,0.06,Wheeler Inc,Northeast,Small Business,Healthcare,Business Laptop,Hardware,583
O02749,C0108,P023,2025-12-29,9,T02749,782,164.67,0.09,"Singh, Smith and Blackwell",South,Small Business,Technology,Cybersecurity Package,Software,745
O02750,C0425,P010,2025-03-15,4,T02750,6588,1630.21,0.12,Moreno-Ward,Midwest,Corporate,Retail,Business Laptop,Hardware,351
O02751,C0088,P005,2025-08-27,10,T02751,2444,1021.01,0.18,"Duncan, Diaz and Hensley",Northeast,Corporate,Finance,Cybersecurity Package,Software,272
O02752,C0376,P018,2025-11-13,9,T02752,1004,230.58,0.05,Olsen-Welch,West,Consumer,Healthcare,Cloud Analytics Platform,Software,101
O02753,C0414,P032,2025-03-25,10,T02753,2567,992.9,0.13,"Flores, Washington and Smith",South,Consumer,Finance,Analytics Consulting,Services,411
O02754,C0182,P041,2025-11-26,10,T02754,7494,2322.5,0.17,Brown-Johnson,Northeast,Corporate,Technology,Cybersecurity Package,Software,905
O02755,C0266,P015,2025-03-07,2,T02755,6420,1271.85,0.06,Barnett-Smith,South,Small Business,Finance,Business Laptop,Hardware,495
O02756,C0026,P007,2025-03-29,3,T02756,9335,3057.34,0.2,Juarez-Brady,South,Consumer,Healthcare,Data Storage Solution,Software,457
O02757,C0419,P039,2025-02-20,7,T02757,6928,2065.99,0.16,Walker-Ruiz,Northeast,Corporate,Media,Office Equipment,Hardware,207
O02758,C0490,P014,2025-09-30,3,T02758,7281,2103.76,0.04,Reyes LLC,West,Corporate,Healthcare,Cybersecurity Package,Software,645
O02759,C0087,P036,2025-04-25,3,T02759,3233,658.92,0.06,Smith LLC,South,Consumer,Media,Training Services,Services,663
O02760,C0360,P028,2025-04-29,8,T02760,9213,2818.88,0.17,Smith and Sons,West,Corporate,Technology,Office Equipment,Hardware,818
O02761,C0236,P048,2025-02-27,3,T02761,9684,2691.43,0.15,Parks Inc,Midwest,Consumer,Healthcare,Cloud Analytics Platform,Software,986
O02762,C0439,P035,2025-11-08,5,T02762,2197,573.44,0.02,Watson-Cohen,South,Consumer,Finance,Analytics Consulting,Services,265
